,Approval Date,Company Token,Submission,Active Ingredients,Submission Classification *,Submission Status
200,01/19/2021,"['merck', 'dohme']",orig-1,vericiguat,type 1 - new molecular entity,approval
201,01/20/2021,"['am', 'regent']",suppl-37,ferric oxyhydroxide,labeling,approval
202,01/21/2021,['almatica'],suppl-76,"nitrofurantoin, macrocrystalline",labeling,approval
203,01/21/2021,['almatica'],suppl-29,"nitrofurantoin; nitrofurantoin, macrocrystalline",labeling,approval
204,01/21/2021,"['sun', 'inds']",suppl-3,clonazepam,labeling,approval
205,01/21/2021,"['mylan', 'speciality']",suppl-52,hydrocortisone acetate; pramoxine hydrochloride,manufacturing (cmc),approval
206,01/21/2021,['orbion'],suppl-2,memantine hydrochloride,labeling,approval
207,01/21/2021,['alembic'],suppl-10,fluoxetine hydrochloride,labeling,approval
208,01/21/2021,['alembic'],suppl-25,fluoxetine hydrochloride,labeling,approval
209,01/21/2021,['breckenridge'],suppl-6,epinastine hydrochloride,labeling,approval
210,01/21/2021,['macleods'],suppl-21,levofloxacin,labeling,approval
211,01/21/2021,['macleods'],suppl-23,levofloxacin,labeling,approval
212,01/21/2021,['macleods'],suppl-26,levofloxacin,labeling,approval
213,01/21/2021,['janssen'],suppl-14,rilpivirine hydrochloride,efficacy,approval
214,01/21/2021,['alembic'],suppl-13,hydrochlorothiazide; olmesartan medoxomil,labeling,approval
215,01/21/2021,['rising'],orig-1,doxycycline,,approval
216,01/21/2021,['accord'],suppl-1,hydrochlorothiazide; olmesartan medoxomil,labeling,approval
217,01/21/2021,['rising'],orig-1,oseltamivir phosphate,,approval
218,01/21/2021,['viiv'],orig-1,cabotegravir sodium,type 3 - new dosage form,approval
219,01/21/2021,['viiv'],orig-1,cabotegravir; rilpivirine,type 1 - new molecular entity and type 4 - new combination,approval
220,01/21/2021,['dexcel'],orig-1,venlafaxine hydrochloride,,approval
221,01/21/2021,['caplin'],orig-1,argatroban,,approval
222,01/21/2021,['alembic'],orig-1,midodrine hydrochloride,,approval
223,01/22/2021,"['organon', 'sub', 'merck']",suppl-7,sugammadex sodium,efficacy,approval
224,01/22/2021,"['organon', 'sub', 'merck']",suppl-9,sugammadex sodium,labeling,approval
225,01/22/2021,"['recordati', 'rare']",suppl-8,carglumic acid,efficacy,approval
226,01/22/2021,"['recordati', 'rare']",suppl-9,carglumic acid,efficacy,approval
227,01/22/2021,"['am', 'regent']",suppl-6,phenytoin sodium,labeling,approval
228,01/22/2021,['par'],suppl-13,clonazepam,labeling,approval
229,01/22/2021,"['bristol', 'myers', 'squibb']",suppl-90,nivolumab,,approval
230,01/22/2021,"['biomedcl', 'res', 'fdn']",suppl-1,fludeoxyglucose f-18,labeling,approval
231,01/22/2021,['takeda'],suppl-21,vortioxetine hydrobromide,efficacy,approval
232,01/22/2021,['takeda'],suppl-22,vortioxetine hydrobromide,labeling,approval
233,01/22/2021,['exelixis'],suppl-10,cabozantinib s-malate,efficacy,approval
234,01/22/2021,['shuangcheng'],orig-1,pioglitazone hydrochloride,,approval
235,01/22/2021,['strides'],orig-1,ursodiol,,approval
236,01/22/2021,['pfizer'],suppl-2,lorlatinib,labeling,approval
237,01/22/2021,"['luoxin', 'aurovitas']",orig-1,tobramycin,,approval
238,01/22/2021,['lannett'],orig-1,chlorpromazine hydrochloride,,approval
239,01/22/2021,['msn'],orig-1,albendazole,,approval
240,01/22/2021,['specgx'],orig-1,amphetamine sulfate,,approval
241,01/22/2021,['aurinia'],orig-1,voclosporin,type 1 - new molecular entity,approval
242,01/22/2021,['breckenridge'],orig-1,norepinephrine bitartrate,,approval
243,01/22/2021,['zydus'],orig-1,liothyronine sodium,,approval
244,01/22/2021,"['valeant', 'luxembourg']",suppl-8,brodalumab,,approval
245,01/23/2021,['novartis'],suppl-3,siponimod fumaric acid,labeling,approval
246,01/25/2021,"['pf', 'prism', 'cv']",suppl-49,voriconazole,labeling,approval
247,01/25/2021,"['pf', 'prism', 'cv']",suppl-59,voriconazole,labeling,approval
248,01/25/2021,"['pf', 'prism', 'cv']",suppl-38,voriconazole,labeling,approval
249,01/25/2021,['hikma'],suppl-10,mercaptopurine,labeling,approval
250,01/25/2021,['hikma'],suppl-11,mercaptopurine,labeling,approval
251,01/25/2021,['king'],suppl-240,penicillin g benzathine,manufacturing (cmc),approval
252,01/25/2021,['barr'],suppl-8,clonazepam,labeling,approval
253,01/25/2021,['mylan'],suppl-1,hydrochlorothiazide; olmesartan medoxomil,labeling,approval
254,01/25/2021,['celltrion'],suppl-1,memantine hydrochloride,labeling,approval
255,01/25/2021,['sandoz'],suppl-10,tigecycline,labeling,approval
256,01/25/2021,"['am', 'regent']",suppl-7,tranexamic acid,labeling,approval
257,01/25/2021,['accord'],suppl-16,montelukast sodium,labeling,approval
258,01/25/2021,['aurobindo'],suppl-6,hydrochlorothiazide; olmesartan medoxomil,labeling,approval
259,01/25/2021,['ajanta'],suppl-5,memantine hydrochloride,labeling,approval
260,01/25/2021,['umedica'],suppl-2,hydrochlorothiazide; olmesartan medoxomil,labeling,approval
261,01/25/2021,['alembic'],suppl-2,doxycycline,labeling,approval
262,01/25/2021,['alembic'],suppl-7,doxycycline,labeling,approval
263,01/25/2021,"['am', 'regent']",suppl-5,selenious acid,manufacturing (cmc),approval
264,01/25/2021,['reddys'],suppl-1,doxycycline,labeling,approval
265,01/25/2021,['alembic'],suppl-1,olopatadine hydrochloride,labeling,approval
266,01/25/2021,['amneal'],orig-1,arsenic trioxide,,approval
267,01/25/2021,"['sun', 'inds']",orig-1,macitentan,,tentative approval
268,01/25/2021,['unichem'],suppl-4,solifenacin succinate,labeling,approval
269,01/25/2021,['msn'],suppl-1,decitabine,labeling,approval
270,01/25/2021,['novast'],orig-1,mexiletine hydrochloride,,approval
271,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
272,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
273,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
274,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
275,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
276,01/26/2021,['fresenius'],suppl-93,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
277,01/26/2021,['fresenius'],suppl-80,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
278,01/26/2021,['fresenius'],suppl-80,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
279,01/26/2021,['fresenius'],suppl-80,calcium chloride; dextrose; magnesium chloride; sodium chloride; sodium lactate,labeling,approval
280,01/26/2021,['lilly'],suppl-60,glucagon,labeling,approval
281,01/26/2021,['apotex'],suppl-2,lamivudine,labeling,approval
282,01/26/2021,['apotex'],suppl-3,lamivudine,labeling,approval
283,01/26/2021,['apotex'],suppl-4,lamivudine,labeling,approval
284,01/26/2021,['taro'],orig-1,imiquimod,,approval
285,01/26/2021,"['nang', 'kuang']",orig-1,bendamustine hydrochloride,,tentative approval
286,01/26/2021,[],suppl-5,vigabatrin,labeling,approval
287,01/26/2021,[],suppl-7,vigabatrin,labeling,approval
288,01/26/2021,['reddys'],orig-1,albendazole,,approval
289,01/26/2021,['torrent'],suppl-2,tadalafil,labeling,approval
290,01/26/2021,['annora'],orig-1,vigabatrin,,approval
291,01/26/2021,['carnegie'],orig-1,aminocaproic acid,,approval
292,01/26/2021,['unichem'],orig-1,zonisamide,,approval
293,01/27/2021,['zydus'],suppl-7,dipyridamole,labeling,approval
294,01/27/2021,['zydus'],suppl-8,dipyridamole,labeling,approval
295,01/27/2021,['apotex'],suppl-6,sotalol hydrochloride,labeling,approval
296,01/27/2021,['apotex'],suppl-7,sotalol hydrochloride,labeling,approval
297,01/27/2021,['antibiotice'],suppl-3,nafcillin sodium,labeling,approval
298,01/27/2021,['antibiotice'],suppl-5,nafcillin sodium,labeling,approval
299,01/27/2021,['sagent'],suppl-1,nafcillin sodium,labeling,approval
300,01/27/2021,['sagent'],suppl-2,nafcillin sodium,labeling,approval
301,01/27/2021,['sagent'],suppl-5,nafcillin sodium,labeling,approval
302,01/27/2021,['sagent'],suppl-6,nafcillin sodium,labeling,approval
303,01/27/2021,"['jubilant', 'draximage']",suppl-5,fludeoxyglucose f-18,labeling,approval
304,01/27/2021,['winder'],orig-1,atropine sulfate; diphenoxylate hydrochloride,,approval
305,01/27/2021,['glenmark'],orig-1,amphetamine sulfate,,approval
306,01/27/2021,"['sun', 'inds']",orig-1,amphetamine sulfate,,approval
307,01/27/2021,['athenex'],orig-1,furosemide,,approval
308,01/28/2021,['janssen'],suppl-36,rivaroxaban,labeling,approval
309,01/28/2021,['amgen'],suppl-167,romiplostim,,approval
310,01/28/2021,['janssen'],suppl-36,rivaroxaban,labeling,approval
311,01/28/2021,['biocryst'],suppl-7,peramivir,efficacy,approval
312,01/28/2021,['akorn'],orig-1,diclofenac sodium,,approval
313,01/28/2021,['appco'],suppl-2,modafinil,labeling,approval
314,01/28/2021,['annora'],orig-1,empagliflozin,,tentative approval
315,01/28/2021,['graviti'],orig-1,ranolazine,,approval
316,01/28/2021,"['loxo', 'oncol', 'eli', 'lilly']",suppl-2,selpercatinib,labeling,approval
317,01/28/2021,"['guangzhou', 'novaken']",orig-1,potassium chloride,,approval
318,01/29/2021,['mylan'],suppl-12,mercaptopurine,labeling,approval
319,01/29/2021,['ani'],suppl-38,vancomycin hydrochloride,labeling,approval
320,01/29/2021,['baxter'],suppl-31,vancomycin hydrochloride,labeling,approval
321,01/29/2021,[],suppl-49,vancomycin hydrochloride,labeling,approval
322,01/29/2021,['ani'],suppl-27,vancomycin hydrochloride,labeling,approval
323,01/29/2021,['ani'],suppl-28,vancomycin hydrochloride,labeling,approval
324,01/29/2021,['amgen'],suppl-170,romiplostim,,approval
325,01/29/2021,"['biogen', 'idec']",suppl-21,peginterferon beta-1a,,approval
326,01/29/2021,['mylan'],suppl-6,levetiracetam,labeling,approval
327,01/29/2021,['mylan'],suppl-7,levetiracetam,labeling,approval
328,01/29/2021,['mylan'],suppl-8,levetiracetam,labeling,approval
329,01/29/2021,['mylan'],suppl-9,levetiracetam,labeling,approval
330,01/29/2021,['hetero'],suppl-7,montelukast sodium,labeling,approval
331,01/29/2021,['takeda'],suppl-18,teduglutide recombinant,labeling,approval
332,01/29/2021,['biogen'],suppl-26,dimethyl fumarate,labeling,approval
333,01/29/2021,['ascent'],orig-1,methylphenidate hydrochloride,,approval
334,01/29/2021,"['hoffmann-la', 'roche']",suppl-10,alectinib hydrochloride,labeling,approval
335,01/29/2021,['azurity'],suppl-7,vancomycin hydrochloride,labeling,approval
336,01/29/2021,['mylan'],suppl-12,vancomycin hydrochloride,labeling,approval
337,01/29/2021,['biocon'],suppl-3,pravastatin sodium,labeling,approval
338,01/29/2021,['lupin'],suppl-2,tadalafil,labeling,approval
339,01/29/2021,['reddys'],orig-1,vigabatrin,,approval
340,01/29/2021,['biogen'],suppl-4,diroximel fumarate,labeling,approval
341,01/29/2021,['xellia'],suppl-11,vancomycin hydrochloride,labeling,approval
342,01/29/2021,['sun'],orig-1,norepinephrine bitartrate,,approval
343,01/29/2021,['journey'],suppl-3,minocycline hydrochloride,labeling,approval
344,01/29/2021,['fresenius'],orig-1,foscarnet sodium,,approval
345,01/29/2021,['granules'],orig-1,potassium chloride,,approval
346,01/29/2021,['baxter'],orig-1,naloxone hydrochloride,,approval
347,01/30/2021,['actelion'],suppl-8,selexipag,efficacy,approval
0,02/01/2021,['sun'],suppl-12,docetaxel,labeling,approval
1,02/01/2021,['sun'],suppl-12,docetaxel,labeling,approval
2,02/01/2021,['mylan'],suppl-33,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
3,02/01/2021,['sandoz'],suppl-20,leuprolide acetate,labeling,approval
4,02/01/2021,['sandoz'],suppl-22,leuprolide acetate,labeling,approval
5,02/01/2021,['lupin'],suppl-19,pravastatin sodium,labeling,approval
6,02/01/2021,"['glenmark', 'generics']",suppl-16,pravastatin sodium,labeling,approval
7,02/01/2021,['janssen'],suppl-32,golimumab,,approval
8,02/01/2021,['alembic'],suppl-18,aripiprazole,labeling,approval
9,02/01/2021,['orbion'],suppl-3,aripiprazole,labeling,approval
10,02/01/2021,['rubicon'],suppl-17,lamotrigine,labeling,approval
11,02/01/2021,['apotex'],suppl-3,tigecycline,labeling,approval
12,02/01/2021,['innocoll'],orig-1,bupivacaine,type 3 - new dosage form,approval
13,02/01/2021,['baxter'],suppl-6,cefazolin sodium,efficacy,approval
14,02/01/2021,['sciegen'],suppl-6,aripiprazole,labeling,approval
15,02/01/2021,['reddys'],orig-1,linagliptin; metformin hydrochloride,,tentative approval
16,02/01/2021,"['adamas', 'operations']",suppl-4,amantadine hydrochloride,efficacy,approval
17,02/01/2021,['vitruvias'],suppl-1,potassium chloride,labeling,approval
18,02/01/2021,['glenmark'],orig-1,topiramate,,approval
19,02/01/2021,['abbvie'],suppl-4,elagolix sodium,efficacy,approval
20,02/01/2021,['abbvie'],suppl-5,elagolix sodium,efficacy,approval
21,02/01/2021,['abbvie'],suppl-6,elagolix sodium,efficacy,approval
22,02/01/2021,['reddys'],orig-1,lansoprazole,,approval
23,02/01/2021,['aet'],orig-1,posaconazole,,approval
24,02/02/2021,['kramer'],suppl-26,ketoconazole,labeling,approval
25,02/02/2021,['murty'],suppl-6,dipyridamole,labeling,approval
26,02/02/2021,"['actavis', 'elizabeth']",suppl-20,morphine sulfate,labeling,approval
27,02/02/2021,['mylan'],suppl-8,carbidopa; levodopa,labeling,approval
28,02/02/2021,['amgen'],suppl-203,pegfilgrastim,,approval
29,02/02/2021,['rising'],orig-1,quetiapine fumarate,,approval
30,02/02/2021,['watson'],orig-1,lurasidone hydrochloride,,approval
31,02/02/2021,['prinston'],suppl-1,fenofibrate,labeling,approval
32,02/02/2021,['amneal'],suppl-3,buprenorphine,labeling,approval
33,02/02/2021,['gland'],suppl-1,ziprasidone mesylate,labeling,approval
34,02/02/2021,['gland'],suppl-2,ziprasidone mesylate,labeling,approval
35,02/02/2021,['amta'],orig-1,tolterodine tartrate,,approval
36,02/03/2021,['novartis'],suppl-31,eltrombopag olamine,labeling,approval
37,02/03/2021,['novartis'],suppl-14,eltrombopag olamine,labeling,approval
38,02/03/2021,"['chartwell', 'rx']",orig-1,tavaborole,,approval
39,02/03/2021,"['emd', 'serono']",orig-1,tepotinib hydrochloride,type 1 - new molecular entity,approval
40,02/03/2021,['amgen'],suppl-9,erenumab-aooe,,approval
41,02/04/2021,['pfizer'],suppl-47,tranexamic acid,labeling,approval
42,02/04/2021,['impax'],suppl-40,epinephrine,labeling,approval
43,02/04/2021,['impax'],suppl-40,epinephrine,labeling,approval
44,02/04/2021,['impax'],suppl-40,epinephrine,labeling,approval
45,02/04/2021,['astellas'],suppl-33,amphotericin b,labeling,approval
46,02/04/2021,"['actavis', 'elizabeth']",suppl-55,carbidopa; levodopa,labeling,approval
47,02/04/2021,[],suppl-18,sotalol hydrochloride,labeling,approval
48,02/04/2021,"['upsher', 'smith']",suppl-17,sotalol hydrochloride,labeling,approval
49,02/04/2021,['apotex'],suppl-7,carbidopa; levodopa,labeling,approval
50,02/04/2021,['par'],suppl-11,fluoxetine hydrochloride; olanzapine,labeling,approval
51,02/04/2021,['par'],suppl-12,fluoxetine hydrochloride; olanzapine,labeling,approval
52,02/04/2021,['par'],suppl-18,fluoxetine hydrochloride; olanzapine,labeling,approval
53,02/04/2021,['amgen'],suppl-5197,filgrastim,,approval
54,02/04/2021,['sun'],suppl-11,buprenorphine hydrochloride; naloxone hydrochloride,labeling,approval
55,02/04/2021,['specgx'],suppl-2,oxymorphone hydrochloride,labeling,approval
56,02/04/2021,['fresenius'],suppl-3,neostigmine methylsulfate,labeling,approval
57,02/04/2021,['chartwell'],suppl-3,diazepam,labeling,approval
58,02/04/2021,['lupin'],suppl-7,oseltamivir phosphate,labeling,approval
59,02/05/2021,['bausch'],suppl-67,chlordiazepoxide hydrochloride; clidinium bromide,labeling,approval
60,02/05/2021,['waylis'],suppl-96,diazepam,labeling,approval
61,02/05/2021,"['chartwell', 'rx']",suppl-41,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
62,02/05/2021,"['chartwell', 'rx']",suppl-41,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
63,02/05/2021,['key'],suppl-84,clorazepate dipotassium,labeling,approval
64,02/05/2021,['key'],suppl-84,clorazepate dipotassium,labeling,approval
65,02/05/2021,['cheplapharm'],suppl-61,clonazepam,labeling,approval
66,02/05/2021,['bausch'],suppl-48,lorazepam,labeling,approval
67,02/05/2021,['pfizer'],suppl-55,triazolam,labeling,approval
68,02/05/2021,['hikma'],suppl-46,lorazepam,labeling,approval
69,02/05/2021,['specgx'],suppl-67,temazepam,labeling,approval
70,02/05/2021,['upjohn'],suppl-58,alprazolam,labeling,approval
71,02/05/2021,['galt'],suppl-27,quazepam,labeling,approval
72,02/05/2021,['army'],suppl-33,diazepam,labeling,approval
73,02/05/2021,['bausch'],suppl-21,diazepam,labeling,approval
74,02/05/2021,['bausch'],suppl-21,diazepam,labeling,approval
75,02/05/2021,['upjohn'],suppl-21,alprazolam,labeling,approval
76,02/05/2021,['hikma'],suppl-18,diazepam,labeling,approval
77,02/05/2021,['hikma'],suppl-19,diazepam,labeling,approval
78,02/05/2021,['hikma'],suppl-16,diazepam,labeling,approval
79,02/05/2021,['hikma'],suppl-22,diazepam,labeling,approval
80,02/05/2021,['sun'],suppl-14,oxazepam,labeling,approval
81,02/05/2021,"['united', 'res']",suppl-25,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
82,02/05/2021,"['united', 'res']",suppl-21,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
83,02/05/2021,['hikma'],suppl-18,diazepam,labeling,approval
84,02/05/2021,"['ivax', 'sub']",suppl-34,oxazepam,labeling,approval
85,02/05/2021,"['ivax', 'sub']",suppl-34,oxazepam,labeling,approval
86,02/05/2021,"['ivax', 'sub']",suppl-36,oxazepam,labeling,approval
87,02/05/2021,"['united', 'res']",suppl-20,oxazepam,labeling,approval
88,02/05/2021,['mylan'],suppl-36,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
89,02/05/2021,['hikma'],suppl-7,diazepam,labeling,approval
90,02/05/2021,['hikma'],suppl-7,diazepam,labeling,approval
91,02/05/2021,['hikma'],suppl-8,diazepam,labeling,approval
92,02/05/2021,['hikma'],suppl-17,diazepam,labeling,approval
93,02/05/2021,['hospira'],suppl-25,diazepam,labeling,approval
94,02/05/2021,['epic'],suppl-24,oxazepam,labeling,approval
95,02/05/2021,['epic'],suppl-24,oxazepam,labeling,approval
96,02/05/2021,['epic'],suppl-22,oxazepam,labeling,approval
97,02/05/2021,['heritage'],suppl-11,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
98,02/05/2021,['heritage'],suppl-11,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
99,02/05/2021,['hospira'],suppl-44,diazepam,labeling,approval
100,02/05/2021,"['actavis', 'elizabeth']",suppl-39,oxazepam,labeling,approval
101,02/05/2021,['strides'],suppl-14,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
102,02/05/2021,['strides'],suppl-14,amitriptyline hydrochloride; chlordiazepoxide,labeling,approval
103,02/05/2021,['watson'],suppl-6,oxazepam,labeling,approval
104,02/05/2021,['watson'],suppl-6,oxazepam,labeling,approval
105,02/05/2021,['watson'],suppl-6,oxazepam,labeling,approval
